"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"2088",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2089",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2090",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2091",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2092",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2093",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2094",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2095",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2096",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2097",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2098",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2099",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2100",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,78833,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,3565287,-0.096008613445378,9
"2101",-0.0187,0.034899998,0,1,70176,-0.00769,0.00991,0.0118,973764,0.0137,10
"2102",-0.0234,0.035599999,0,1,70176,-0.00762,0.00962,0.0114,973764,0.0137,10
"2103",-0.0434,0.0228,0,1,70176,-0.00751,0.00925,0.0109,973764,0.0137,10
"2104",-0.0437,-0.016000001,0,1,70176,-0.00738,0.00881,0.0103,973764,0.0153,10
"2105",-0.0259,-0.033599999,0,1,70176,-0.00724,0.00831,0.00963,973764,0.0153,10
"2106",-0.0328,-0.0568,0,1,70176,-0.00712,0.00775,0.00888,973764,0.0153,10
"2107",-0.0212,-0.037500001,0,1,70176,-0.00713,0.00712,0.0081,973764,0.0153,10
"2108",-0.0082,-0.017200001,0,1,70176,-0.0073,0.00642,0.00727,973764,0.0124,10
"2109",-0.0226,-0.030999999,0.143,2,70176,-0.0077,0.00562,0.00639,973764,0.0107,10
"2110",-0.00388,-0.022,0.286,3,70176,-0.00841,0.00469,0.00544,973764,0.0107,10
"2111",-0.00265,-0.0228,0.714,6,70176,-0.00951,0.0036,0.0044,973764,0.00913,10
"2112",-0.00506,-0.0372,1,8,70176,-0.0111,0.00233,0.00324,973764,0.00769,10
"2113",0.00974,-0.0561,2.57,19,70176,-0.0133,0.000746,0.00182,973764,0.00493,10
"2114",-0.00736,-0.091200002,3.71,27,70176,-0.0163,-0.00117,0.000137,973764,-0.0076,10
"2115",-0.0204,-0.114,4.57,33,70176,-0.02,-0.00344,-0.00183,973764,-0.0192,10
"2116",-0.0178,-0.13699999,6.43,47,70176,-0.0243,-0.00607,-0.00407,973764,-0.0277,10
"2117",-0.039,-0.182,9.86,72,70176,-0.0295,-0.00907,-0.00659,973764,-0.0402,10
"2118",-0.0667,-0.20900001,14.3,106,70176,-0.0354,-0.0124,-0.00936,973764,-0.0626,10
"2119",-0.0959,-0.235,21,155,70176,-0.0422,-0.0162,-0.0124,973764,-0.0842,10
"2120",-0.126,-0.28,28.1,216,70176,-0.0498,-0.0202,-0.0155,973764,-0.106,10
"2121",-0.157,-0.31900001,36.3,281,70176,-0.0584,-0.0246,-0.0188,973764,-0.129,10
"2122",-0.184,-0.34299999,49.9,382,70176,-0.0679,-0.0292,-0.0221,973764,-0.152,10
"2123",-0.205,-0.359,53,418,70176,-0.0782,-0.0342,-0.0254,973764,-0.169,10
"2124",-0.228,-0.38600001,58.4,481,70176,-0.0893,-0.0395,-0.0289,973764,-0.183,10
"2125",-0.269,-0.42300001,73.9,623,70176,-0.101,-0.0452,-0.0323,973764,-0.193,10
"2126",-0.289,-0.43700001,85.6,754,70176,-0.114,-0.0513,-0.0358,973764,-0.2,10
"2127",-0.317,-0.461,102,930,70176,-0.127,-0.0577,-0.0393,973764,-0.207,10
"2128",-0.339,-0.47799999,109,1042,70176,-0.141,-0.0646,-0.0429,973764,-0.217,10
"2129",-0.359,-0.49000001,105,1120,70176,-0.156,-0.0718,-0.0465,973764,-0.225,10
"2130",-0.36,-0.51700002,122,1269,70176,-0.171,-0.0792,-0.0502,973764,-0.229,10
"2131",-0.338,-0.51499999,124,1351,70176,-0.187,-0.0869,-0.0538,973764,-0.23,10
"2132",-0.305,-0.509,133,1552,70176,-0.202,-0.0946,-0.0574,973764,-0.229,10
"2133",-0.302,-0.52600002,139,1730,70176,-0.217,-0.102,-0.0609,973764,-0.227,10
"2134",-0.317,-0.53200001,141,1916,70176,-0.232,-0.11,-0.0643,973764,-0.227,10
"2135",-0.312,-0.52999997,153,2112,70176,-0.246,-0.117,-0.0675,973764,-0.222,10
"2136",-0.298,-0.52600002,164,2267,70176,-0.259,-0.125,-0.0705,973764,-0.213,10
"2137",-0.296,-0.51599997,167,2440,70176,-0.27,-0.131,-0.0733,973764,-0.215,10
"2138",-0.317,-0.51499999,175,2578,70176,-0.281,-0.138,-0.0758,973764,-0.214,10
"2139",-0.328,-0.51200002,172,2756,70176,-0.291,-0.143,-0.0782,973764,-0.215,10
"2140",-0.325,-0.5,165,2885,70176,-0.3,-0.149,-0.0803,973764,-0.217,10
"2141",-0.301,-0.48500001,165,3068,70176,-0.308,-0.153,-0.082,973764,-0.22,10
"2142",-0.28,-0.46900001,157,3213,70176,-0.314,-0.157,-0.0833,973764,-0.217,10
"2143",-0.313,-0.472,153,3341,70176,-0.32,-0.159,-0.0842,973764,-0.223,10
"2144",-0.34,-0.47400001,141,3428,70176,-0.324,-0.161,-0.0847,973764,-0.225,10
"2145",-0.258,-0.46599999,140,3555,70176,-0.327,-0.162,-0.0847,973764,-0.227,10
"2146",-0.225,-0.45500001,138,3721,70176,-0.33,-0.163,-0.0844,973764,-0.227,10
"2147",-0.213,-0.45300001,141,3875,70176,-0.331,-0.163,-0.0836,973764,-0.226,10
"2148",-0.217,-0.44400001,140,4045,70176,-0.332,-0.163,-0.0825,973764,-0.222,10
"2149",-0.234,-0.45199999,141,4199,70176,-0.332,-0.162,-0.0812,973764,-0.219,10
"2150",-0.215,-0.447,144,4346,70176,-0.332,-0.161,-0.0797,973764,-0.211,10
"2151",-0.167,-0.43399999,162,4564,70176,-0.331,-0.16,-0.078,973764,-0.207,10
"2152",-0.181,-0.405,162,4691,70176,-0.33,-0.159,-0.0762,973764,-0.204,10
"2153",-0.192,-0.40900001,171,4915,70176,-0.329,-0.158,-0.0744,973764,-0.203,10
"2154",-0.236,-0.41100001,179,5125,70176,-0.327,-0.157,-0.0725,973764,-0.203,10
"2155",-0.229,-0.403,198,5431,70176,-0.326,-0.156,-0.0707,973764,-0.201,10
"2156",-0.226,-0.39300001,223,5762,70176,-0.324,-0.155,-0.0689,973764,-0.199,10
"2157",-0.202,-0.38600001,234,5986,70176,-0.323,-0.154,-0.0671,973764,-0.193,10
"2158",-0.201,-0.38800001,229,6164,70176,-0.322,-0.153,-0.0654,973764,-0.193,10
"2159",-0.237,-0.40599999,243,6389,70176,-0.32,-0.152,-0.0638,973764,-0.185,10
"2160",-0.238,-0.39199999,244,6621,70176,-0.319,-0.151,-0.0622,973764,-0.186,10
"2161",-0.189,-0.38,264,6973,70176,-0.318,-0.15,-0.0606,973764,-0.183,10
"2162",-0.182,-0.37099999,287,7439,70176,-0.317,-0.149,-0.059,973764,-0.179,10
"2163",-0.174,-0.36700001,289,7785,70176,-0.316,-0.148,-0.0574,973764,-0.172,10
"2164",-0.166,-0.36899999,300,8089,70176,-0.315,-0.147,-0.0557,973764,-0.166,10
"2165",-0.162,-0.359,314,8362,70176,-0.313,-0.146,-0.0539,973764,-0.161,10
"2166",-0.155,-0.34799999,330,8696,70176,-0.312,-0.145,-0.0519,973764,-0.166,10
"2167",-0.148,-0.34599999,347,9052,70176,-0.311,-0.143,-0.0499,973764,-0.16,10
"2168",-0.143,-0.33700001,342,9369,70176,-0.309,-0.142,-0.0476,973764,-0.159,10
"2169",-0.137,-0.338,330,9750,70176,-0.307,-0.14,-0.0452,973764,-0.16,10
"2170",-0.129,-0.331,331,10099,70176,-0.304,-0.138,-0.0426,973764,-0.16,10
"2171",-0.143,-0.33500001,327,10379,70176,-0.301,-0.136,-0.04,973764,-0.166,10
"2172",-0.165,-0.34099999,317,10581,70176,-0.298,-0.133,-0.0374,973764,-0.166,10
"2173",-0.166,-0.34299999,298,10781,70176,-0.295,-0.131,-0.0348,973764,-0.163,10
"2174",-0.16,-0.33899999,288,11071,70176,-0.291,-0.128,-0.0322,973764,-0.163,10
"2175",-0.16,-0.33500001,297,11449,70176,-0.287,-0.126,-0.0297,973764,-0.163,10
"2176",-0.164,-0.32499999,327,12037,70176,-0.282,-0.123,-0.0272,973764,-0.157,10
"2177",-0.166,-0.315,350,12551,70176,-0.277,-0.119,-0.0248,973764,-0.155,10
"2178",-0.155,-0.30500001,339,12754,70176,-0.272,-0.116,-0.0224,973764,-0.161,10
"2179",-0.139,-0.28799999,333,12912,70176,-0.267,-0.113,-0.0201,973764,-0.161,10
"2180",-0.126,-0.27700001,346,13200,70176,-0.261,-0.109,-0.0179,973764,-0.161,10
"2181",-0.113,-0.255,387,13779,70176,-0.255,-0.105,-0.0157,973764,-0.156,10
"2182",-0.0997,-0.221,389,14172,70176,-0.249,-0.102,-0.0136,973764,-0.15,10
"2183",-0.0984,-0.199,390,14768,70176,-0.244,-0.0984,-0.0115,973764,-0.147,10
"2184",-0.102,-0.19599999,378,15196,70176,-0.238,-0.095,-0.0096,973764,-0.145,10
"2185",-0.0981,-0.19599999,403,15573,70176,-0.233,-0.0917,-0.00772,973764,-0.122,10
"2186",-0.0883,-0.204,421,15857,70176,-0.228,-0.0886,-0.00589,973764,-0.128,10
"2187",-0.0932,-0.18799999,420,16141,70176,-0.223,-0.0856,-0.00409,973764,-0.118,10
"2188",-0.0734,-0.20200001,430,16786,70176,-0.218,-0.0827,-0.00231,973764,-0.116,10
"2189",-0.0926,-0.21799999,472,17476,70176,-0.213,-0.08,-0.000538,973764,-0.117,10
"2190",-0.133,-0.212,469,18050,70176,-0.209,-0.0774,0.00124,973764,-0.117,10
"2191",-0.133,-0.207,474,18515,70176,-0.205,-0.0749,0.003,973764,-0.112,10
"2192",-0.137,-0.20299999,444,18684,70176,-0.201,-0.0726,0.00475,973764,-0.112,10
"2193",-0.125,-0.17299999,424,18825,70176,-0.197,-0.0704,0.00643,973764,-0.106,10
"2194",-0.131,-0.182,440,19223,70176,-0.194,-0.0684,0.008,973764,-0.104,10
"2195",-0.171,-0.18700001,444,19896,70176,-0.19,-0.0665,0.00943,973764,-0.101,10
"2196",-0.152,-0.178,412,20359,70176,-0.187,-0.0648,0.0106,973764,-0.0952,10
"2197",-0.104,-0.204,382,20723,70176,-0.184,-0.0633,0.0116,973764,-0.0925,10
"2198",-0.098,-0.21699999,355,20997,70176,-0.181,-0.0618,0.0123,973764,-0.0875,10
"2199",-0.0861,-0.219,366,21246,70176,-0.178,-0.0605,0.0127,973764,-0.0846,10
"2200",-0.0742,-0.228,377,21463,70176,-0.176,-0.0592,0.0129,973764,-0.0812,10
"2201",-0.0824,-0.23100001,359,21738,70176,-0.173,-0.0581,0.0128,973764,-0.0826,10
"2202",-0.086,-0.234,599,24091,70176,-0.171,-0.057,0.0125,973764,-0.0858,10
"2203",-0.0995,-0.228,579,24411,70176,-0.168,-0.056,0.012,973764,-0.0843,10
"2204",-0.102,-0.227,573,24733,70176,-0.166,-0.0551,0.0113,973764,-0.0816,10
"2205",-0.0942,-0.22,576,25026,70176,-0.164,-0.0543,0.0104,973764,-0.0791,10
"2206",-0.101,-0.221,580,25307,70176,-0.163,-0.0537,0.00937,973764,-0.0761,10
"2207",-0.103,-0.219,581,25530,70176,-0.161,-0.0531,0.00824,973764,-0.0745,10
"2208",-0.0888,-0.207,584,25829,70176,-0.16,-0.0526,0.00705,973764,-0.0703,10
"2209",-0.0807,-0.20200001,297,26167,70176,-0.159,-0.0522,0.00584,973764,-0.0639,10
"2210",-0.0616,-0.213,314,26611,70176,-0.158,-0.0519,0.00468,973764,-0.0624,10
"2211",-0.0581,-0.19499999,311,26913,70176,-0.157,-0.0516,0.00365,973764,-0.0611,10
"2212",-0.0589,-0.19499999,327,27314,70176,-0.156,-0.0513,0.0028,973764,-0.0661,10
"2213",-0.0561,-0.189,327,27598,70176,-0.155,-0.051,0.00212,973764,-0.0602,10
"2214",-0.066,-0.199,331,27849,70176,-0.154,-0.0507,0.00159,973764,-0.0636,10
"2215",-0.0737,-0.204,337,28187,70176,-0.154,-0.0505,0.00118,973764,-0.065,10
"2216",-0.0866,-0.206,355,28652,70176,-0.153,-0.0502,0.000836,973764,-0.0666,10
"2217",-0.108,-0.20900001,370,29204,70176,-0.152,-0.0499,0.000519,973764,-0.0666,10
"2218",-0.107,-0.215,401,29718,70176,-0.151,-0.0496,0.000182,973764,-0.0708,10
"2219",-0.103,-0.221,417,30235,70176,-0.15,-0.0492,-0.000217,973764,-0.0633,10
"2220",-0.104,-0.229,445,30716,70176,-0.149,-0.0489,-0.000696,973764,-0.0691,10
"2221",-0.0989,-0.227,465,31103,70176,-0.148,-0.0485,-0.00124,973764,-0.0691,10
"2222",-0.0867,-0.215,505,31723,70176,-0.147,-0.0481,-0.00183,973764,-0.0677,10
"2223",-0.0812,-0.21699999,522,32307,70176,-0.146,-0.0477,-0.00243,973764,-0.0661,10
"2224",-0.0689,-0.20900001,525,32876,70176,-0.144,-0.0472,-0.00301,973764,-0.0646,10
"2225",-0.097,-0.26300001,550,33565,70176,-0.143,-0.0468,-0.00353,973764,-0.0674,10
"2226",-0.0717,-0.163,573,34243,70176,-0.142,-0.0464,-0.00396,973764,-0.0672,10
"2227",-0.054,-0.18700001,576,34750,70176,-0.141,-0.0459,-0.00429,973764,-0.0646,10
"2228",-0.0548,-0.206,602,35318,70176,-0.14,-0.0455,-0.00452,973764,-0.063,10
"2229",-0.0371,-0.221,587,35834,70176,-0.139,-0.0452,-0.00468,973764,-0.0643,10
"2230",-0.0466,-0.229,603,36526,70176,-0.138,-0.0448,-0.00478,973764,-0.0659,10
"2231",-0.0645,-0.236,640,37358,70176,-0.137,-0.0446,-0.00484,973764,-0.0717,10
"2232",-0.0818,-0.243,693,38414,70176,-0.136,-0.0444,-0.0049,973764,-0.0689,10
"2233",-0.0945,-0.24699999,693,39095,70176,-0.135,-0.0443,-0.00496,973764,-0.0714,10
"2234",-0.0887,-0.249,736,39901,70176,-0.134,-0.0443,-0.00502,973764,-0.0714,10
"2235",-0.0982,-0.25600001,755,40603,70176,-0.134,-0.0444,-0.00509,973764,-0.0697,10
"2236",-0.129,-0.257,812,41516,70176,-0.133,-0.0445,-0.00516,973764,-0.0697,10
"2237",-0.118,-0.25999999,840,42409,70176,-0.133,-0.0446,-0.00523,973764,-0.0713,10
"2238",-0.103,-0.26300001,858,43361,70176,-0.132,-0.0447,-0.00531,973764,-0.067,10
"2239",-0.095,-0.26899999,833,44243,70176,-0.132,-0.0448,-0.00537,973764,-0.067,10
"2240",-0.0935,-0.266,860,45118,70176,-0.132,-0.0447,-0.00544,973764,-0.0695,10
"2241",-0.0874,-0.25799999,865,45953,70176,-0.131,-0.0446,-0.00551,973764,-0.0695,10
"2242",-0.0787,-0.249,879,46754,70176,-0.131,-0.0445,-0.00557,973764,-0.0695,10
"2243",-0.0811,-0.25799999,911,47893,70176,-0.131,-0.0442,-0.0056,973764,-0.0695,10
"2244",-0.087,-0.242,910,48777,70176,-0.131,-0.0439,-0.00556,973764,-0.0663,10
"2245",-0.0866,-0.22400001,913,49751,70176,-0.131,-0.0435,-0.00544,973764,-0.0663,10
"2246",-0.0761,-0.22,950,50895,70176,-0.131,-0.0431,-0.00519,973764,-0.0663,10
"2247",-0.0785,-0.22400001,945,51735,70176,-0.131,-0.0427,-0.00479,973764,-0.0638,10
"2248",-0.0872,-0.227,962,52685,70176,-0.13,-0.0422,-0.00423,973764,-0.0696,10
"2249",-0.0846,-0.227,938,53323,70176,-0.13,-0.0418,-0.00351,973764,-0.0696,10
"2250",-0.0785,-0.21799999,889,54114,70176,-0.129,-0.0413,-0.00268,973764,-0.0682,10
"2251",-0.0845,-0.22400001,906,55119,70176,-0.128,-0.0407,-0.00178,973764,-0.0682,10
"2252",-0.0829,-0.234,909,56111,70176,-0.128,-0.0402,-0.000846,973764,-0.0682,10
"2253",-0.085,-0.23899999,875,57020,70176,-0.127,-0.0396,7.71e-05,973764,-0.0669,10
"2254",-0.0916,-0.249,904,58064,70176,-0.127,-0.039,0.000956,973764,-0.0644,10
"2255",-0.0896,-0.25099999,901,58990,70176,-0.127,-0.0383,0.00177,973764,-0.0615,10
"2256",-0.0906,-0.255,878,59471,70176,-0.127,-0.0377,0.00254,973764,-0.0615,10
"2257",-0.0896,-0.25600001,878,60263,70176,-0.127,-0.0369,0.00325,973764,-0.0601,10
"2258",-0.0873,-0.273,875,61247,70176,-0.127,-0.0362,0.00395,973764,-0.0601,10
"2259",-0.0895,-0.28099999,861,62139,70176,-0.127,-0.0354,0.00464,973764,-0.0601,10
"2260",-0.0879,-0.28299999,891,63256,70176,-0.128,-0.0345,0.00534,973764,-0.0601,10
"2261",-0.0752,-0.27599999,881,64231,70176,-0.128,-0.0337,0.00606,973764,-0.0626,10
"2262",-0.0763,-0.278,835,64835,70176,-0.128,-0.0328,0.00679,973764,-0.0626,10
"2263",-0.083,-0.28099999,851,65427,70176,-0.129,-0.032,0.0075,973764,-0.0643,10
"2264",-0.0872,-0.289,840,66146,70176,-0.129,-0.0311,0.00819,973764,-0.0643,10
"2265",-0.0814,-0.28299999,780,66705,70176,-0.13,-0.0303,0.00884,973764,-0.0643,10
"2266",-0.0777,-0.28299999,806,67781,70176,-0.13,-0.0296,0.00943,973764,-0.0643,10
"2267",-0.0765,-0.287,786,68761,70176,-0.131,-0.0288,0.00994,973764,-0.0643,10
"2268",-0.0827,-0.29100001,761,69560,70176,-0.131,-0.0282,0.0104,973764,-0.0643,10
"2269",-0.0821,-0.289,773,70246,70176,-0.132,-0.0275,0.0108,973764,-0.0584,10
"2270",-0.0797,-0.285,767,70796,70176,-0.133,-0.027,0.0111,973764,-0.0551,10
"2271",-0.0758,-0.28200001,767,71517,70176,-0.133,-0.0264,0.0114,973764,-0.0551,10
"2272",-0.0758,-0.273,786,72204,70176,-0.134,-0.0259,0.0117,973764,-0.0535,10
"2273",-0.073,-0.27000001,755,73067,70176,-0.135,-0.0253,0.0119,973764,-0.052,10
"2274",-0.0692,-0.25799999,733,73895,70176,-0.136,-0.0247,0.0121,973764,-0.052,10
"2275",-0.0618,-0.252,740,74740,70176,-0.136,-0.0241,0.0124,973764,-0.0495,10
"2276",-0.0547,-0.255,708,75205,70176,-0.137,-0.0235,0.0126,973764,-0.0495,10
"2277",-0.0593,-0.25299999,708,75755,70176,-0.138,-0.0228,0.0129,973764,-0.0495,10
"2278",-0.0644,-0.25099999,705,76453,70176,-0.139,-0.0221,0.0132,973764,-0.0509,10
"2279",-0.0638,-0.248,717,77220,70176,-0.14,-0.0214,0.0136,973764,-0.0525,10
"2280",-0.0622,-0.249,724,78136,70176,-0.141,-0.0208,0.014,973764,-0.0539,10
"2281",-0.0633,-0.25600001,727,78984,70176,-0.142,-0.0202,0.0145,973764,-0.0553,10
"2282",-0.0641,-0.257,718,79767,70176,-0.143,-0.0196,0.0151,973764,-0.0553,10
"2283",-0.0702,-0.26300001,729,80311,70176,-0.145,-0.0191,0.0157,973764,-0.0553,10
"2284",-0.0667,-0.26899999,711,80733,70176,-0.146,-0.0187,0.0163,973764,-0.057,10
"2285",-0.0538,-0.27000001,748,81688,70176,-0.148,-0.0183,0.017,973764,-0.0556,10
"2286",-0.0559,-0.27000001,720,82261,70176,-0.149,-0.0181,0.0176,973764,-0.054,10
"2287",-0.0619,-0.271,712,83119,70176,-0.151,-0.0178,0.0182,973764,-0.0512,10
"2288",-0.0803,-0.26199999,791,84519,70176,-0.153,-0.0177,0.0188,973764,-0.047,10
"2289",-0.0758,-0.257,821,85517,70176,-0.154,-0.0176,0.0193,973764,-0.0445,10
"2290",-0.0738,-0.23899999,871,86406,70176,-0.156,-0.0175,0.0197,973764,-0.0474,10
"2291",-0.0957,-0.294,893,86981,70176,-0.158,-0.0174,0.02,973764,-0.0609,10
"2292",-0.118,-0.213,863,87730,70176,-0.159,-0.0173,0.0203,973764,-0.0488,10
"2293",-0.077,-0.21600001,912,88643,70176,-0.161,-0.0173,0.0204,973764,-0.052,10
"2294",-0.0845,-0.199,1016,90232,70176,-0.162,-0.0173,0.0205,973764,-0.0549,10
"2295",-0.0727,-0.199,1022,91672,70176,-0.0541,-0.0515,-0.0145949479381443,973764,-0.0563,10
"2296",-0.0729,-0.19400001,1084,93102,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0663,10
"2297",-0.0902,-0.20100001,1188,94723,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0663,10
"2298",-0.101,-0.214,1226,95564,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0629,10
"2299",-0.083,-0.21600001,1325,97002,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0601,10
"2300",-0.107,-0.226,1408,98501,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0553,10
"2301",-0.104,-0.229,1484,100619,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0524,10
"2302",-0.0879,-0.23199999,1648,103211,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0524,10
"2303",-0.0808,-0.23100001,1787,105609,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0449,10
"2304",-0.0668,-0.234,1803,107343,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0449,10
"2305",-0.0591,-0.23800001,1870,108656,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0466,10
"2306",-0.0719,-0.252,1913,110393,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0466,10
"2307",-0.058,-0.24600001,1968,112276,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0482,10
"2308",-0.0527,-0.24699999,2018,114743,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0511,10
"2309",-0.0743,-0.25,2021,117355,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0511,10
"2310",-0.0839,-0.25400001,2091,120249,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0536,10
"2311",-0.0817,-0.248,2165,122498,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0565,10
"2312",-0.0867,-0.249,2238,124320,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0582,10
"2313",-0.0928,-0.25,2336,126744,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.061,10
"2314",-0.103,-0.193,2414,129172,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0642,10
"2315",-0.0963,-0.269963084327103,2490,132176,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0642,10
"2316",-0.0802,-0.269963084327103,2520,134996,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0656,10
"2317",-0.0781,-0.269963084327103,2538,138018,70176,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,973764,-0.0706,10
